timestamp,open,high,low,close,volume
2024-01-21 00:00:00+00:00,99.70342194953437,100.70045616902972,98.70638773003903,99.70342194953437,4852
2024-01-22 00:00:00+00:00,98.4253645734218,99.40961821915602,97.44111092768759,98.4253645734218,1954
2024-01-23 00:00:00+00:00,100.91068640438195,101.91979326842576,99.90157954033813,100.91068640438195,2151
2024-01-24 00:00:00+00:00,100.67954143139993,101.68633684571392,99.67274601708593,100.67954143139993,4397
2024-01-25 00:00:00+00:00,99.8976080901912,100.89658417109311,98.89863200928929,99.8976080901912,1979
2024-01-26 00:00:00+00:00,99.27398018822174,100.26671999010397,98.28124038633952,99.27398018822174,1228
2024-01-27 00:00:00+00:00,100.41028840318494,101.41439128721679,99.40618551915308,100.41028840318494,3676
2024-01-28 00:00:00+00:00,101.22450351186806,102.23674854698675,100.21225847674938,101.22450351186806,4203
2024-01-29 00:00:00+00:00,102.14105618851677,103.16246675040193,101.11964562663161,102.14105618851677,4872
2024-01-30 00:00:00+00:00,103.102859278976,104.13388787176576,102.07183068618623,103.102859278976,4711
2024-01-31 00:00:00+00:00,107.60154139075327,108.6775568046608,106.52552597684574,107.60154139075327,1480
2024-02-01 00:00:00+00:00,106.81300497971921,107.8811350295164,105.74487492992202,106.81300497971921,4088
2024-02-02 00:00:00+00:00,105.80417168028013,106.86221339708294,104.74612996347733,105.80417168028013,4384
2024-02-03 00:00:00+00:00,104.16680402865899,105.20847206894558,103.12513598837239,104.16680402865899,3792
2024-02-04 00:00:00+00:00,105.53342962782408,106.58876392410232,104.47809533154583,105.53342962782408,4279
2024-02-05 00:00:00+00:00,108.00074273163882,109.08075015895521,106.92073530432243,108.00074273163882,4351
2024-02-06 00:00:00+00:00,107.84101512464194,108.91942527588836,106.76260497339553,107.84101512464194,2786
2024-02-07 00:00:00+00:00,106.11522138995804,107.17637360385761,105.05406917605846,106.11522138995804,1160
2024-02-08 00:00:00+00:00,104.45031343237126,105.49481656669498,103.40581029804754,104.45031343237126,2824
2024-02-09 00:00:00+00:00,105.89296609521976,106.95189575617196,104.83403643426756,105.89296609521976,1807
2024-02-10 00:00:00+00:00,107.55178824312348,108.62730612555472,106.47627036069224,107.55178824312348,1454
2024-02-11 00:00:00+00:00,108.80617393068017,109.89423566998698,107.71811219137336,108.80617393068017,1499
2024-02-12 00:00:00+00:00,107.44498757054852,108.519437446254,106.37053769484304,107.44498757054852,3789
2024-02-13 00:00:00+00:00,108.0298349700303,109.1101333197306,106.94953662033,108.0298349700303,3018
2024-02-14 00:00:00+00:00,108.36836981210267,109.45205351022369,107.28468611398165,108.36836981210267,3159
2024-02-15 00:00:00+00:00,108.92904304243277,110.0183334728571,107.83975261200844,108.92904304243277,3980
2024-02-16 00:00:00+00:00,110.91466433409735,112.02381097743833,109.80551769075637,110.91466433409735,3193
2024-02-17 00:00:00+00:00,111.49939657034349,112.61439053604693,110.38440260464006,111.49939657034349,3520
2024-02-18 00:00:00+00:00,113.10256513971852,114.2335907911157,111.97153948832134,113.10256513971852,1344
2024-02-19 00:00:00+00:00,113.34591451400928,114.47937365914937,112.21245536886919,113.34591451400928,4404
2024-02-20 00:00:00+00:00,114.09200129858561,115.23292131157147,112.95108128559976,114.09200129858561,2795
2024-02-21 00:00:00+00:00,115.62377364126752,116.7800113776802,114.46753590485484,115.62377364126752,1620
2024-02-22 00:00:00+00:00,112.34663556667961,113.4701019223464,111.22316921101282,112.34663556667961,4253
2024-02-23 00:00:00+00:00,111.71823316222793,112.8354154938502,110.60105083060566,111.71823316222793,3938
2024-02-24 00:00:00+00:00,110.75662371144934,111.86418994856383,109.64905747433484,110.75662371144934,1212
2024-02-25 00:00:00+00:00,109.43002994170914,110.52433024112622,108.33572964229205,109.43002994170914,1772
2024-02-26 00:00:00+00:00,108.91539746986321,110.00455144456184,107.82624349516458,108.91539746986321,1062
2024-02-27 00:00:00+00:00,112.25897232998334,113.38156205328318,111.1363826066835,112.25897232998334,2083
2024-02-28 00:00:00+00:00,110.40483328266639,111.50888161549305,109.30078494983972,110.40483328266639,1399
2024-02-29 00:00:00+00:00,112.63120935549027,113.75752144904517,111.50489726193537,112.63120935549027,3839
2024-03-01 00:00:00+00:00,108.93044117167693,110.0197455833937,107.84113675996016,108.93044117167693,3090
2024-03-02 00:00:00+00:00,108.28800204345146,109.37088206388597,107.20512202301694,108.28800204345146,4920
2024-03-03 00:00:00+00:00,108.7271165300196,109.8143876953198,107.6398453647194,108.7271165300196,3997
2024-03-04 00:00:00+00:00,110.08886349792763,111.1897521329069,108.98797486294836,110.08886349792763,3446
2024-03-05 00:00:00+00:00,111.74289710590423,112.86032607696328,110.62546813484519,111.74289710590423,3037
2024-03-06 00:00:00+00:00,113.60530979303294,114.74136289096327,112.46925669510262,113.60530979303294,1218
2024-03-07 00:00:00+00:00,112.90385364355973,114.03289217999533,111.77481510712413,112.90385364355973,1280
2024-03-08 00:00:00+00:00,111.95015074385782,113.0696522512964,110.83064923641923,111.95015074385782,3465
2024-03-09 00:00:00+00:00,113.96072144927956,115.10032866377236,112.82111423478676,113.96072144927956,1017
2024-03-10 00:00:00+00:00,113.61586644884144,114.75202511332986,112.47970778435302,113.61586644884144,1169
2024-03-11 00:00:00+00:00,110.80799500314103,111.91607495317244,109.69991505310962,110.80799500314103,1876
2024-03-12 00:00:00+00:00,108.3850957202151,109.46894667741725,107.30124476301296,108.3850957202151,4536
2024-03-13 00:00:00+00:00,106.47870531622216,107.54349236938438,105.41391826305994,106.47870531622216,2835
2024-03-14 00:00:00+00:00,107.62262892769303,108.69885521696996,106.5464026384161,107.62262892769303,3838
2024-03-15 00:00:00+00:00,108.0152916736927,109.09544459042962,106.93513875695578,108.0152916736927,2646
2024-03-16 00:00:00+00:00,109.59336344535251,110.68929707980604,108.49742981089898,109.59336344535251,1692
2024-03-17 00:00:00+00:00,108.74455704504982,109.83200261550031,107.65711147459932,108.74455704504982,2484
2024-03-18 00:00:00+00:00,109.17635926028979,110.26812285289269,108.08459566768688,109.17635926028979,1366
2024-03-19 00:00:00+00:00,110.62969397972932,111.73599091952661,109.52339703993204,110.62969397972932,4081
2024-03-20 00:00:00+00:00,110.03373947445434,111.13407686919888,108.9334020797098,110.03373947445434,1734
2024-03-21 00:00:00+00:00,111.12698021578939,112.23825001794728,110.0157104136315,111.12698021578939,2505
2024-03-22 00:00:00+00:00,109.7447251808174,110.84217243262557,108.64727792900922,109.7447251808174,4920
2024-03-23 00:00:00+00:00,109.0356560686196,110.1260126293058,107.9452995079334,109.0356560686196,3367
2024-03-24 00:00:00+00:00,108.29042375910728,109.37332799669836,107.2075195215162,108.29042375910728,2834
2024-03-25 00:00:00+00:00,105.78709645873903,106.84496742332642,104.72922549415163,105.78709645873903,3172
2024-03-26 00:00:00+00:00,106.90203423185834,107.97105457417692,105.83301388953976,106.90203423185834,4136
2024-03-27 00:00:00+00:00,105.9839545584265,107.04379410401077,104.92411501284224,105.9839545584265,2017
2024-03-28 00:00:00+00:00,106.09522524430291,107.15617749674594,105.03427299185988,106.09522524430291,3545
2024-03-29 00:00:00+00:00,107.20019992573972,108.27220192499712,106.12819792648233,107.20019992573972,4490
2024-03-30 00:00:00+00:00,108.24332471255005,109.32575795967556,107.16089146542454,108.24332471255005,3289
2024-03-31 00:00:00+00:00,109.77038930050884,110.86809319351393,108.67268540750375,109.77038930050884,2786
2024-04-01 00:00:00+00:00,109.64198981244829,110.73840971057277,108.5455699143238,109.64198981244829,1580
2024-04-02 00:00:00+00:00,108.8014780199628,109.88949280016243,107.71346323976317,108.8014780199628,1993
2024-04-03 00:00:00+00:00,108.71505001894431,109.80220051913375,107.62789951875487,108.71505001894431,4784
2024-04-04 00:00:00+00:00,105.13324911123077,106.18458160234307,104.08191662011846,105.13324911123077,3165
2024-04-05 00:00:00+00:00,102.17456298941524,103.19630861930939,101.15281735952108,102.17456298941524,2205
2024-04-06 00:00:00+00:00,99.55337754263516,100.54891131806151,98.55784376720881,99.55337754263516,2673
2024-04-07 00:00:00+00:00,97.64743444604116,98.62390879050157,96.67096010158075,97.64743444604116,3312
2024-04-08 00:00:00+00:00,98.50629094554185,99.49135385499727,97.52122803608643,98.50629094554185,3150
2024-04-09 00:00:00+00:00,96.80118831285043,97.76920019597894,95.83317642972192,96.80118831285043,3799
2024-04-10 00:00:00+00:00,96.14649757137201,97.10796254708573,95.18503259565829,96.14649757137201,2029
2024-04-11 00:00:00+00:00,98.72173977698402,99.70895717475386,97.73452237921418,98.72173977698402,3596
2024-04-12 00:00:00+00:00,98.09729718794479,99.07827015982424,97.11632421606534,98.09729718794479,2770
2024-04-13 00:00:00+00:00,99.62274070370819,100.61896811074527,98.6265132966711,99.62274070370819,4762
2024-04-14 00:00:00+00:00,97.84224785523072,98.82067033378303,96.86382537667842,97.84224785523072,1631
2024-04-15 00:00:00+00:00,97.51851220440174,98.49369732644577,96.54332708235772,97.51851220440174,1593
2024-04-16 00:00:00+00:00,95.7436322670403,96.7010685897107,94.7861959443699,95.7436322670403,2846
2024-04-17 00:00:00+00:00,95.1710220099462,96.12273223004566,94.21931178984674,95.1710220099462,3033
2024-04-18 00:00:00+00:00,96.84661851245605,97.8150846975806,95.87815232733149,96.84661851245605,3763
2024-04-19 00:00:00+00:00,93.57839296579235,94.51417689545028,92.64260903613442,93.57839296579235,2616
2024-04-20 00:00:00+00:00,94.4663090087523,95.41097209883984,93.52164591866477,94.4663090087523,4654
2024-04-21 00:00:00+00:00,94.99104215340536,95.94095257493942,94.0411317318713,94.99104215340536,2896
2024-04-22 00:00:00+00:00,93.93825651738732,94.87763908256119,92.99887395221344,93.93825651738732,1517
2024-04-23 00:00:00+00:00,91.29660404931073,92.20957008980383,90.38363800881763,91.29660404931073,1476
2024-04-24 00:00:00+00:00,91.50134491467067,92.41635836381738,90.58633146552395,91.50134491467067,4893
2024-04-25 00:00:00+00:00,90.60556009056539,91.51161569147105,89.69950448965973,90.60556009056539,1536
2024-04-26 00:00:00+00:00,91.09967970762872,92.01067650470502,90.18868291055243,91.09967970762872,4791
2024-04-27 00:00:00+00:00,91.21237392055703,92.1244976597626,90.30025018135146,91.21237392055703,2112
2024-04-28 00:00:00+00:00,94.20738492315785,95.14945877238942,93.26531107392627,94.20738492315785,1373
2024-04-29 00:00:00+00:00,93.83176947647887,94.77008717124366,92.89345178171408,93.83176947647887,2218
2024-04-30 00:00:00+00:00,91.98610327631107,92.90596430907418,91.06624224354796,91.98610327631107,3458
2024-05-01 00:00:00+00:00,92.38950950037248,93.31340459537621,91.46561440536875,92.38950950037248,2711
2024-05-02 00:00:00+00:00,92.86992882244998,93.79862811067449,91.94122953422547,92.86992882244998,4142
2024-05-03 00:00:00+00:00,95.46877783288669,96.42346561121555,94.51409005455783,95.46877783288669,3443
2024-05-04 00:00:00+00:00,97.13969385519229,98.11109079374421,96.16829691664037,97.13969385519229,2603
2024-05-05 00:00:00+00:00,97.91073251890766,98.88983984409674,96.93162519371859,97.91073251890766,3538
2024-05-06 00:00:00+00:00,100.85452226444964,101.86306748709414,99.84597704180514,100.85452226444964,4885
2024-05-07 00:00:00+00:00,98.53736328367403,99.52273691651077,97.55198965083729,98.53736328367403,2647
2024-05-08 00:00:00+00:00,97.35540459042399,98.32895863632822,96.38185054451975,97.35540459042399,1613
2024-05-09 00:00:00+00:00,95.62914540091056,96.58543685491966,94.67285394690145,95.62914540091056,2635
2024-05-10 00:00:00+00:00,94.96010515033763,95.909706201841,94.01050409883425,94.96010515033763,4360
2024-05-11 00:00:00+00:00,92.4214680078387,93.34568268791709,91.4972533277603,92.4214680078387,1870
2024-05-12 00:00:00+00:00,93.6694368404681,94.60613120887278,92.7327424720634,93.6694368404681,4796
2024-05-13 00:00:00+00:00,93.32806289213222,94.26134352105355,92.3947822632109,93.32806289213222,3353
2024-05-14 00:00:00+00:00,90.65737529533618,91.56394904828954,89.75080154238282,90.65737529533618,3406
2024-05-15 00:00:00+00:00,88.88850651742996,89.77739158260427,87.99962145225565,88.88850651742996,2268
2024-05-16 00:00:00+00:00,89.51697287609151,90.41214260485243,88.6218031473306,89.51697287609151,4681
2024-05-17 00:00:00+00:00,91.08911751929104,92.00000869448395,90.17822634409812,91.08911751929104,1144
2024-05-18 00:00:00+00:00,94.79959791026072,95.74759388936333,93.8516019311581,94.79959791026072,2194
2024-05-19 00:00:00+00:00,100.40009739145484,101.40409836536938,99.39609641754029,100.40009739145484,2673
2024-05-20 00:00:00+00:00,101.31255241858494,102.3256779427708,100.29942689439909,101.31255241858494,2909
2024-05-21 00:00:00+00:00,99.38854980740149,100.38243530547551,98.39466430932747,99.38854980740149,2896
2024-05-22 00:00:00+00:00,95.23004088796444,96.18234129684409,94.27774047908478,95.23004088796444,1591
2024-05-23 00:00:00+00:00,95.81610839077842,96.7742694746862,94.85794730687064,95.81610839077842,1902
2024-05-24 00:00:00+00:00,94.3349042354196,95.2782532777738,93.3915551930654,94.3349042354196,1380
2024-05-25 00:00:00+00:00,93.62671841155719,94.56298559567277,92.69045122744161,93.62671841155719,3289
2024-05-26 00:00:00+00:00,92.55544749336269,93.48100196829633,91.62989301842906,92.55544749336269,2403
2024-05-27 00:00:00+00:00,92.36887258145227,93.2925613072668,91.44518385563774,92.36887258145227,3263
2024-05-28 00:00:00+00:00,94.41203552175685,95.35615587697441,93.46791516653929,94.41203552175685,3358
2024-05-29 00:00:00+00:00,94.78411064874007,95.73195175522747,93.83626954225267,94.78411064874007,3808
2024-05-30 00:00:00+00:00,94.55921669832667,95.50480886530993,93.6136245313434,94.55921669832667,3188
2024-05-31 00:00:00+00:00,92.6762519189275,93.60301443811679,91.74948939973822,92.6762519189275,3591
2024-06-01 00:00:00+00:00,89.6463261511076,90.54278941261867,88.74986288959653,89.6463261511076,3348
2024-06-02 00:00:00+00:00,88.84612886349548,89.73459015213044,87.95766757486052,88.84612886349548,3609
2024-06-03 00:00:00+00:00,88.82163833777403,89.70985472115177,87.9334219543963,88.82163833777403,3466
2024-06-04 00:00:00+00:00,92.03330427625474,92.95363731901729,91.11297123349219,92.03330427625474,2264
2024-06-05 00:00:00+00:00,92.3467228131589,93.27019004129049,91.42325558502732,92.3467228131589,1985
2024-06-06 00:00:00+00:00,94.23565565584914,95.17801221240764,93.29329909929065,94.23565565584914,4149
2024-06-07 00:00:00+00:00,93.37001521848549,94.30371537067035,92.43631506630064,93.37001521848549,2370
2024-06-08 00:00:00+00:00,91.23194688059215,92.14426634939807,90.31962741178623,91.23194688059215,3196
2024-06-09 00:00:00+00:00,89.54394281438556,90.43938224252942,88.6485033862417,89.54394281438556,1787
2024-06-10 00:00:00+00:00,88.31678594363123,89.19995380306754,87.43361808419492,88.31678594363123,2725
2024-06-11 00:00:00+00:00,92.14703148732562,93.06850180219888,91.22556117245236,92.14703148732562,3118
2024-06-12 00:00:00+00:00,90.7069822286403,91.6140520509267,89.7999124063539,90.7069822286403,3504
2024-06-13 00:00:00+00:00,92.3006843204676,93.22369116367227,91.37767747726292,92.3006843204676,3105
2024-06-14 00:00:00+00:00,90.70770893934434,91.61478602873778,89.8006318499509,90.70770893934434,2442
2024-06-15 00:00:00+00:00,92.47029218064672,93.3949951024532,91.54558925884025,92.47029218064672,4847
2024-06-16 00:00:00+00:00,93.25619898061187,94.18876097041799,92.32363699080575,93.25619898061187,3050
2024-06-17 00:00:00+00:00,93.03865484075821,93.9690413891658,92.10826829235063,93.03865484075821,4233
2024-06-18 00:00:00+00:00,93.03723595263978,93.96760831216618,92.10686359311337,93.03723595263978,3946
2024-06-19 00:00:00+00:00,91.8932729950309,92.81220572498121,90.97434026508058,91.8932729950309,3233
2024-06-20 00:00:00+00:00,92.78660830515267,93.7144743882042,91.85874222210114,92.78660830515267,4545
2024-06-21 00:00:00+00:00,92.01651011228287,92.9366752134057,91.09634501116004,92.01651011228287,1513
2024-06-22 00:00:00+00:00,89.83460401726548,90.73295005743813,88.93625797709282,89.83460401726548,4684
2024-06-23 00:00:00+00:00,87.61041138152353,88.48651549533876,86.7343072677083,87.61041138152353,4400
2024-06-24 00:00:00+00:00,87.98290968005105,88.86273877685156,87.10308058325055,87.98290968005105,3014
2024-06-25 00:00:00+00:00,90.83195687558144,91.74027644433725,89.92363730682563,90.83195687558144,3933
2024-06-26 00:00:00+00:00,91.19526946797305,92.10722216265277,90.28331677329332,91.19526946797305,3081
2024-06-27 00:00:00+00:00,91.05184060117104,91.96235900718276,90.14132219515932,91.05184060117104,2075
2024-06-28 00:00:00+00:00,91.64518199570675,92.56163381566382,90.72873017574967,91.64518199570675,4199
2024-06-29 00:00:00+00:00,94.11227348741195,95.05339622228607,93.17115075253784,94.11227348741195,1983
2024-06-30 00:00:00+00:00,94.60049502553605,95.5464999757914,93.65449007528069,94.60049502553605,2257
2024-07-01 00:00:00+00:00,93.8986970324296,94.83768400275389,92.9597100621053,93.8986970324296,3077
2024-07-02 00:00:00+00:00,96.05139735838173,97.01191133196555,95.09088338479792,96.05139735838173,4349
2024-07-03 00:00:00+00:00,96.95189157708127,97.92141049285209,95.98237266131045,96.95189157708127,2535
2024-07-04 00:00:00+00:00,100.00734205883992,101.00741547942833,99.00726863825152,100.00734205883992,2976
2024-07-05 00:00:00+00:00,100.4538437132912,101.45838215042411,99.4493052761583,100.4538437132912,1166
2024-07-06 00:00:00+00:00,98.07415437337751,99.05489591711128,97.09341282964374,98.07415437337751,1463
2024-07-07 00:00:00+00:00,95.46899256659269,96.42368249225862,94.51430264092676,95.46899256659269,1223
2024-07-08 00:00:00+00:00,98.69761629044926,99.68459245335376,97.71064012754476,98.69761629044926,1288
2024-07-09 00:00:00+00:00,102.17900834193905,103.20079842535844,101.15721825851966,102.17900834193905,4474
2024-07-10 00:00:00+00:00,101.89388964478177,102.91282854122959,100.87495074833394,101.89388964478177,4367
2024-07-11 00:00:00+00:00,101.1945158242354,102.20646098247775,100.18257066599304,101.1945158242354,4287
2024-07-12 00:00:00+00:00,104.23327438804564,105.2756071319261,103.19094164416519,104.23327438804564,1222
2024-07-13 00:00:00+00:00,102.00884108082526,103.02892949163352,100.988752670017,102.00884108082526,1310
2024-07-14 00:00:00+00:00,100.26504682794221,101.26769729622164,99.26239635966279,100.26504682794221,2122
2024-07-15 00:00:00+00:00,101.63532268930791,102.65167591620099,100.61896946241484,101.63532268930791,3261
2024-07-16 00:00:00+00:00,100.91451456752559,101.92365971320085,99.90536942185032,100.91451456752559,2336
2024-07-17 00:00:00+00:00,100.98490876530488,101.99475785295793,99.97505967765183,100.98490876530488,2950
2024-07-18 00:00:00+00:00,100.73559136840042,101.74294728208443,99.72823545471641,100.73559136840042,1691
2024-07-19 00:00:00+00:00,101.49629527757878,102.51125823035457,100.48133232480299,101.49629527757878,3923
2024-07-20 00:00:00+00:00,104.43457620567548,105.47892196773223,103.39023044361873,104.43457620567548,2255
2024-07-21 00:00:00+00:00,104.70732779389832,105.7544010718373,103.66025451595934,104.70732779389832,1266
2024-07-22 00:00:00+00:00,106.13959586227037,107.20099182089308,105.07819990364766,106.13959586227037,3970
2024-07-23 00:00:00+00:00,101.8724187739295,102.89114296166879,100.8536945861902,101.8724187739295,4611
2024-07-24 00:00:00+00:00,101.85465548008021,102.87320203488102,100.8361089252794,101.85465548008021,1058
2024-07-25 00:00:00+00:00,100.21840063104317,101.2205846373536,99.21621662473274,100.21840063104317,2746
2024-07-26 00:00:00+00:00,97.85562543987034,98.83418169426905,96.87706918547163,97.85562543987034,4308
2024-07-27 00:00:00+00:00,96.21526695827592,97.17741962785868,95.25311428869315,96.21526695827592,3824
2024-07-28 00:00:00+00:00,95.64928365096162,96.60577648747123,94.69279081445201,95.64928365096162,4426
2024-07-29 00:00:00+00:00,97.47791151929134,98.45269063448426,96.50313240409842,97.47791151929134,2660
2024-07-30 00:00:00+00:00,94.97001400891378,95.91971414900291,94.02031386882464,94.97001400891378,2489
2024-07-31 00:00:00+00:00,95.10417148573703,96.0552132005944,94.15312977087966,95.10417148573703,3836
2024-08-01 00:00:00+00:00,94.25932416660743,95.2019174082735,93.31673092494135,94.25932416660743,1614
2024-08-02 00:00:00+00:00,93.71700673749793,94.6541768048729,92.77983667012295,93.71700673749793,1957
2024-08-03 00:00:00+00:00,95.67148958029094,96.62820447609384,94.71477468448803,95.67148958029094,3403
2024-08-04 00:00:00+00:00,96.77767288044146,97.74544960924587,95.80989615163705,96.77767288044146,3673
2024-08-05 00:00:00+00:00,99.44370054980611,100.43813755530417,98.44926354430805,99.44370054980611,1478
2024-08-06 00:00:00+00:00,99.21596318023454,100.20812281203689,98.22380354843219,99.21596318023454,3033
2024-08-07 00:00:00+00:00,97.9143636200772,98.89350725627797,96.93521998387642,97.9143636200772,2459
2024-08-08 00:00:00+00:00,97.55431523906131,98.52985839145192,96.5787720866707,97.55431523906131,3006
2024-08-09 00:00:00+00:00,98.10549085965523,99.08654576825178,97.12443595105869,98.10549085965523,4833
2024-08-10 00:00:00+00:00,98.53043157241973,99.51573588814392,97.54512725669554,98.53043157241973,1306
2024-08-11 00:00:00+00:00,96.47235142269491,97.43707493692186,95.50762790846797,96.47235142269491,4981
2024-08-12 00:00:00+00:00,96.7241245441004,97.69136578954141,95.7568832986594,96.7241245441004,2798
2024-08-13 00:00:00+00:00,97.24300755231265,98.21543762783577,96.27057747678953,97.24300755231265,4088
2024-08-14 00:00:00+00:00,102.21693689524773,103.2391062642002,101.19476752629525,102.21693689524773,2697
2024-08-15 00:00:00+00:00,106.13561658863522,107.19697275452157,105.07426042274886,106.13561658863522,2243
2024-08-16 00:00:00+00:00,104.40933489967186,105.45342824866859,103.36524155067514,104.40933489967186,4082
2024-08-17 00:00:00+00:00,103.89275225477996,104.93167977732776,102.85382473223217,103.89275225477996,3750
2024-08-18 00:00:00+00:00,100.93504610986197,101.94439657096059,99.92569564876335,100.93504610986197,1576
2024-08-19 00:00:00+00:00,99.8233333529134,100.82156668644252,98.82510001938427,99.8233333529134,3821
2024-08-20 00:00:00+00:00,100.53328688922065,101.53861975811286,99.52795402032844,100.53328688922065,4012
2024-08-21 00:00:00+00:00,103.0382820790353,104.06866489982565,102.00789925824495,103.0382820790353,2551
2024-08-22 00:00:00+00:00,101.61824178204468,102.63442419986512,100.60205936422423,101.61824178204468,4702
2024-08-23 00:00:00+00:00,100.37007215331685,101.37377287485002,99.36637143178369,100.37007215331685,3563
2024-08-24 00:00:00+00:00,96.13989711406161,97.10129608520222,95.178498142921,96.13989711406161,2334
2024-08-25 00:00:00+00:00,95.90403533444983,96.86307568779434,94.94499498110532,95.90403533444983,1042
2024-08-26 00:00:00+00:00,93.94296197682122,94.88239159658944,93.003532357053,93.94296197682122,3699
2024-08-27 00:00:00+00:00,93.02337418652107,93.95360792838628,92.09314044465586,93.02337418652107,1836
2024-08-28 00:00:00+00:00,91.46642192033093,92.38108613953425,90.55175770112761,91.46642192033093,4026
2024-08-29 00:00:00+00:00,91.36715788669615,92.28082946556312,90.45348630782918,91.36715788669615,3100
2024-08-30 00:00:00+00:00,88.22827866390531,89.11056145054437,87.34599587726626,88.22827866390531,2866
2024-08-31 00:00:00+00:00,85.71016375237816,86.56726538990195,84.85306211485438,85.71016375237816,1655
2024-09-01 00:00:00+00:00,89.42869425620454,90.32298119876658,88.53440731364249,89.42869425620454,3846
2024-09-02 00:00:00+00:00,87.19758680362372,88.06956267165997,86.32561093558748,87.19758680362372,1663
2024-09-03 00:00:00+00:00,85.3546037594214,86.20814979701561,84.50105772182718,85.3546037594214,2671
2024-09-04 00:00:00+00:00,88.55866796943266,89.44425464912699,87.67308128973833,88.55866796943266,4345
2024-09-05 00:00:00+00:00,93.77489248120143,94.71264140601345,92.83714355638942,93.77489248120143,4681
2024-09-06 00:00:00+00:00,91.6526417021332,92.56916811915453,90.73611528511186,91.6526417021332,4956
2024-09-07 00:00:00+00:00,91.05094402162135,91.96145346183756,90.14043458140513,91.05094402162135,4832
2024-09-08 00:00:00+00:00,91.74576388381782,92.66322152265599,90.82830624497964,91.74576388381782,3223
2024-09-09 00:00:00+00:00,94.99117421312782,95.9410859552591,94.04126247099654,94.99117421312782,1801
2024-09-10 00:00:00+00:00,93.19231289928962,94.12423602828251,92.26038977029673,93.19231289928962,4356
2024-09-11 00:00:00+00:00,92.80970655428304,93.73780361982587,91.88160948874021,92.80970655428304,4206
2024-09-12 00:00:00+00:00,94.32684376608464,95.27011220374548,93.38357532842379,94.32684376608464,4961
2024-09-13 00:00:00+00:00,95.22250747271764,96.17473254744482,94.27028239799046,95.22250747271764,3603
2024-09-14 00:00:00+00:00,94.58231499262348,95.52813814254972,93.63649184269724,94.58231499262348,1566
2024-09-15 00:00:00+00:00,94.40483512895553,95.34888348024508,93.46078677766597,94.40483512895553,3011
2024-09-16 00:00:00+00:00,91.88442275488548,92.80326698243434,90.96557852733662,91.88442275488548,2792
2024-09-17 00:00:00+00:00,91.52024115347974,92.43544356501454,90.60503874194495,91.52024115347974,4371
2024-09-18 00:00:00+00:00,91.10586039988473,92.01691900388359,90.19480179588588,91.10586039988473,2570
2024-09-19 00:00:00+00:00,91.60178583927157,92.51780369766429,90.68576798087885,91.60178583927157,2314
2024-09-20 00:00:00+00:00,90.65768796856344,91.56426484824907,89.7511110888778,90.65768796856344,1320
2024-09-21 00:00:00+00:00,91.58518596377938,92.50103782341718,90.66933410414158,91.58518596377938,4341
2024-09-22 00:00:00+00:00,93.5134494426202,94.44858393704641,92.57831494819399,93.5134494426202,4021
2024-09-23 00:00:00+00:00,93.8789548536708,94.81774440220751,92.9401653051341,93.8789548536708,1164
2024-09-24 00:00:00+00:00,94.6145084972257,95.56065358219796,93.66836341225344,94.6145084972257,2735
